2023-06-30 11:32:23,382 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - INFO - >>>>>>> 192.168.45.173 root 
2023-06-30 11:32:24,440 - root [tester-ssh:connect] @ tester-ssh.py:54 - MainThread - ERROR - Could not connect to device
2023-06-30 11:32:57,699 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:32:57,701 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:32:57,705 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - INFO - >>>>>>> 192.168.45.173 root 
2023-06-30 11:32:58,763 - root [tester-ssh:connect] @ tester-ssh.py:54 - MainThread - ERROR - Could not connect to device
2023-06-30 11:36:35,629 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:36:35,631 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:36:35,636 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - INFO - >>>>>>> 192.168.45.173 root 
2023-06-30 11:36:36,699 - root [tester-ssh:connect] @ tester-ssh.py:43 - MainThread - DEBUG - SSH session login successful
2023-06-30 11:36:36,918 - root [tester-ssh:connect] @ tester-ssh.py:59 - MainThread - ERROR - Could not connect to device
2023-06-30 11:36:52,109 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:36:52,110 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:36:52,115 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - INFO - >>>>>>> 192.168.45.173 root 
2023-06-30 11:36:53,172 - root [tester-ssh:connect] @ tester-ssh.py:43 - MainThread - DEBUG - SSH session login successful
2023-06-30 11:37:02,867 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:37:02,869 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:37:02,873 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - INFO - >>>>>>> 192.168.45.173 root 
2023-06-30 11:37:03,930 - root [tester-ssh:connect] @ tester-ssh.py:43 - MainThread - DEBUG - SSH session login successful
2023-06-30 11:37:21,857 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:37:21,859 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:37:21,863 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - INFO - >>>>>>> 192.168.45.173 root 
2023-06-30 11:37:22,932 - root [tester-ssh:connect] @ tester-ssh.py:43 - MainThread - DEBUG - SSH session login successful
2023-06-30 13:58:11,736 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 13:58:11,738 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 13:58:12,804 - root [tester-ssh:connect] @ tester-ssh.py:52 - MainThread - DEBUG - SSH session login successful
2023-06-30 13:58:12,810 - root [tester-ssh:connect] @ tester-ssh.py:61 - MainThread - ERROR - Could not connect to device
2023-06-30 13:58:39,894 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 13:58:39,896 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 13:58:40,952 - root [tester-ssh:connect] @ tester-ssh.py:52 - MainThread - DEBUG - SSH session login successful
2023-06-30 13:58:40,958 - root [tester-ssh:connect] @ tester-ssh.py:61 - MainThread - ERROR - Could not connect to device
2023-06-30 14:16:06,052 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 14:16:06,054 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 14:16:07,109 - root [tester-ssh:connect] @ tester-ssh.py:52 - MainThread - DEBUG - SSH session login successful
2023-06-30 14:16:07,114 - root [tester-ssh:connect] @ tester-ssh.py:62 - MainThread - ERROR - Could not connect to device
2023-06-30 14:16:37,351 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 14:16:37,352 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 14:16:38,425 - root [tester-ssh:connect] @ tester-ssh.py:62 - MainThread - ERROR - Could not connect to device
2023-06-30 14:16:46,597 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 14:16:46,599 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 14:16:47,665 - root [tester-ssh:connect] @ tester-ssh.py:52 - MainThread - DEBUG - SSH session login successful [1] 
2023-06-30 14:16:47,668 - root [tester-ssh:connect] @ tester-ssh.py:62 - MainThread - ERROR - Could not connect to device
2023-06-30 14:17:52,324 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 14:17:52,326 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 14:17:53,390 - root [tester-ssh:connect] @ tester-ssh.py:62 - MainThread - ERROR - Could not connect to device
2023-06-30 19:42:05,606 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:42:05,608 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:42:10,349 - root [tester-ssh:connect] @ tester-ssh.py:62 - MainThread - ERROR - Could not connect to device
2023-06-30 19:42:56,128 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:42:56,130 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:42:58,871 - root [tester-ssh:connect] @ tester-ssh.py:62 - MainThread - ERROR - Could not connect to device
2023-06-30 19:44:14,992 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:44:14,994 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:44:19,276 - root [tester-ssh:connect] @ tester-ssh.py:62 - MainThread - ERROR - Could not connect to device
2023-06-30 19:45:49,767 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:45:49,768 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:45:49,772 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:45:54,174 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:47:52,932 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:47:52,933 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:47:52,937 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:47:54,697 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:48:31,860 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:48:31,861 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:48:31,865 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:48:36,268 - root [tester-ssh:connect] @ tester-ssh.py:53 - MainThread - DEBUG - SSH session login successful
2023-06-30 19:48:36,275 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:48:59,445 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:48:59,446 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:48:59,450 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:49:02,381 - root [tester-ssh:connect] @ tester-ssh.py:53 - MainThread - DEBUG - SSH session login successful
2023-06-30 19:49:02,386 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:50:16,165 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:50:16,167 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
